Well name,Stage,Interval top MD [m],Interval Base MD [m],Break Down Pressure [Kpa],ISIP,Total fluid pumped [m^3],Prop in formation [tonne],Avg pressure [Kpa],Inject rate avg [m^3/min],Proppant type 1 Format: [ Local sand 50/140 ],Proppant type 2 [ Local sand 40/70 ],Proppant type 3 [ Local sand 40/70 ],# of Clusters,TVT Ranges
Alfonso_E_K,24,"3,123.34","3,176.20","33,830","24,420",216.05,31,"47,530",7.51,50/140,40/70,,1,5.12
Alfonso_E_K,25,"3,064.82","3,123.34","29,200","24,420",215.16,31,"45,340",7.46,50/140,40/70,,1,0.133
Alfonso_E_K,26,"3,005.88","3,064.82","32,800","24,420",185.13,31,"46,440",7.63,50/140,40/70,,1,0.402
Alfonso_E_K,27,"2,949.10","3,005.88","28,600","24,420",181.15,31,"43,490",7.52,50/140,40/70,,1,0.036
Alfonso_E_K,28,"2,889.54","2,949.10","32,760","24,420",215.83,31,"42,780",7.6,50/140,40/70,,1,0.241
Alfonso_E_K,29,"2,834.51","2,889.54","29,120","24,420",211.08,31,"42,690",7.5,50/140,40/70,,1,0.085
Alfonso_E_K,30,"2,776.89","2,834.51","29,820","24,420",219.47,31,"41,660",7.59,50/140,40/70,,1,0.122
Alfonso_E_K,31,"2,677.56","2,776.89","26,800","24,420",211.98,31,"41,110",8.1,50/140,40/70,,1,0.658
Alfonso_E_L,1,"4,301.50","4,302.50",0,"24,950",0,0,0,0,Local Sand 50/140,Local Sand 40/70,,1,0.022
Alfonso_E_L,2,"4,286.13","4,287.13","58,270","24,950",470.59,31,"53,770",3.72,Local Sand 50/140,Local Sand 40/70,,1,0.024
Alfonso_E_L,3,"4,235.13","4,236.13","57,520","24,950",327.85,31,"52,140",2.48,Local Sand 50/140,Local Sand 40/70,,1,0.008
Alfonso_E_L,4,"4,176.76","4,177.76","58,960","24,950",316.45,31,"52,770",3.45,Local Sand 50/140,Local Sand 40/70,,1,0.015
Alfonso_E_L,5,"4,120.51","4,121.51","43,910","24,950",393.04,31,"46,040",3.78,Local Sand 50/140,Local Sand 40/70,,1,0.021
Alfonso_E_L,6,"4,066.74","4,067.74","51,010","24,950",323.9,31,"49,000",3.57,Local Sand 50/140,Local Sand 40/70,,1,0.013
Alfonso_E_L,7,"4,008.29","4,009.29","56,250","24,950",298.19,31,"51,140",3.76,Local Sand 50/140,Local Sand 40/70,,1,0.008
Alfonso_E_L,8,"3,951.94","3,952.94","53,120","24,950",296.25,31,"51,010",3.94,Local Sand 50/140,Local Sand 40/70,,1,0.026
Alfonso_E_L,9,"3,894.87","3,895.87","51,880","24,950",289.36,31,"51,130",3.77,Local Sand 50/140,Local Sand 40/70,,1,0.002
Alfonso_E_L,10,"3,838.37","3,839.37","55,010","24,950",285.02,31,"49,810",4.23,Local Sand 50/140,Local Sand 40/70,,1,0
Alfonso_E_L,11,"3,782.50","3,783.50","48,240","24,950",275.24,31,"49,550",4.01,Local Sand 50/140,Local Sand 40/70,,1,0.01
Alfonso_E_L,12,"3,724.39","3,725.39","49,280","24,950",277.38,31,"49,680",4.86,Local Sand 50/140,Local Sand 40/70,,1,0.004
Alfonso_E_L,13,"3,665.95","3,666.95","49,110","24,950",253.67,31,"51,080",4.92,Local Sand 50/140,Local Sand 40/70,,1,0.004
Alfonso_E_L,14,"3,607.63","3,608.63","56,510","24,950",258.07,31,"50,090",4.75,Local Sand 50/140,Local Sand 40/70,,1,0.037
Alfonso_E_L,15,"3,549.97","3,550.97","59,440","24,950",260.39,31,"50,040",4.41,Local Sand 50/140,Local Sand 40/70,,1,0.002
Alfonso_E_L,16,"3,491.58","3,492.58","58,930","24,950",257.11,31,"51,080",4.61,Local Sand 50/140,Local Sand 40/70,,1,0.062
Alfonso_E_L,17,"3,434.14","3,435.14","46,180","24,950",369.07,35.5,"47,630",4.75,Local Sand 50/140,Local Sand 40/70,,1,0.066
Alfonso_E_L,18,"3,375.91","3,376.91","51,050","24,950",285.12,31,"46,000",4.27,Local Sand 50/140,Local Sand 40/70,,1,0.005
Alfonso_E_L,19,"3,318.78","3,319.78","55,190","24,950",245.07,31,"49,440",4.42,Local Sand 50/140,Local Sand 40/70,,1,0.014
Alfonso_E_L,20,"3,260.37","3,261.37","54,190","24,950",252.26,31,"49,690",4.79,Local Sand 50/140,Local Sand 40/70,,1,0.01
Alfonso_E_L,21,"3,203.73","3,204.73","58,280","24,950",240.59,31,"48,410",4.74,Local Sand 50/140,Local Sand 40/70,,1,0.004
Alfonso_E_L,22,"3,147.25","3,148.25","58,960","24,950",254.63,31,"47,750",4.26,Local Sand 50/140,Local Sand 40/70,,1,0.017
Alfonso_E_L,23,"3,091.01","3,092.01","55,500","24,950",241.73,31,"47,450",4.32,Local Sand 50/140,Local Sand 40/70,,1,0.012
Alfonso_E_L,24,"3,034.95","3,035.95","50,910","24,950",253.21,31,"47,630",5.1,Local Sand 50/140,Local Sand 40/70,,1,0.018
Alfonso_E_L,25,"2,976.56","2,977.56","44,330","24,950",292.24,31,"44,170",4.31,Local Sand 50/140,Local Sand 40/70,,1,0.011
Alfonso_E_L,26,"2,948.73","2,949.73",0,"24,950",38.77,0,"37,550",1.94,Local Sand 50/140,Local Sand 40/70,,1,0.004
Alfonso_E_L,27,"2,933.58","2,934.58",0,"24,950",48.85,0,"39,650",2.46,Local Sand 50/140,Local Sand 40/70,,1,0.011
Alfonso_E_L,28,"2,918.36","2,919.36",0,"24,950",57.18,0,"39,230",2.14,Local Sand 50/140,Local Sand 40/70,,1,0.015
Alfonso_E_L,29,"2,903.20","2,904.20","36,600","24,950",261.82,31,"44,310",4.44,Local Sand 50/140,Local Sand 40/70,,1,0.007
Alfonso_E_L,30,"2,888.05","2,889.05",0,"24,950",67.66,0,"33,330",2.56,Local Sand 50/140,Local Sand 40/70,,1,0.015
Alfonso_E_L,31,"2,872.83","2,873.83",0,"24,950",39.17,0,"34,850",2.72,Local Sand 50/140,Local Sand 40/70,,1,0.01
Alfonso_E_L,32,"2,857.67","2,858.67",0,"24,950",60.41,0,"35,500",2.38,Local Sand 50/140,Local Sand 40/70,,1,0.001
Alfonso_E_L,33,"2,842.51","2,843.51",0,"24,950",81.43,0,"43,020",1.7,Local Sand 50/140,Local Sand 40/70,,1,0.027
Alfonso_E_L,34,"2,827.36","2,828.36",0,"24,950",37.57,0,"39,520",1.58,Local Sand 50/140,Local Sand 40/70,,1,0.019
Alfonso_E_L,35,"2,815.32","2,816.32",0,"24,950",139.48,0,"37,680",3.04,Local Sand 50/140,Local Sand 40/70,,1,0.006
Alfonso_E_L,36,"2,800.16","2,801.16",0,"24,950",0,0,0,0,Local Sand 50/140,Local Sand 40/70,,1,0.004
Alfonso_E_L,37,"2,784.93","2,785.93",0,"24,950",0,0,0,0,Local Sand 50/140,Local Sand 40/70,,1,0.012
Kamilla_E_,2,"4,595.23","4,597.29","34,660","26,540",392.62,60,"51,830",4.98,Local Sand 40/70,Local Sand 50/140,,1,0.019
Kamilla_E_,3,"4,539.00","4,541.06","47,090","26,540",356.98,60,"52,870",6.05,Local Sand 40/70,Local Sand 50/140,,1,0.009
Kamilla_E_,4,"4,480.85","4,482.91","58,340","26,540",422.4,60,"53,790",6.54,Local Sand 40/70,Local Sand 50/140,,1,0.008
Kamilla_E_,5,"4,422.61","4,424.67","54,120","26,540",329.58,60,"51,020",5.53,Local Sand 40/70,Local Sand 50/140,,1,0.001
Kamilla_E_,6,"4,363.77","4,365.83","56,330","26,540",302.9,59,"49,780",5.35,Local Sand 40/70,Local Sand 50/140,,1,0.102
Kamilla_E_,7,"4,305.30","4,307.36","51,960","26,540",270.92,50,"52,610",4.71,Local Sand 40/70,Local Sand 50/140,,1,0.049
Kamilla_E_,8,"4,260.95","4,263.01","51,380","26,540",286.54,50,"51,040",5.15,Local Sand 40/70,Local Sand 50/140,,1,0.029
Kamilla_E_,9,"4,202.24","4,204.30","58,610","26,540",255.43,50,"55,350",7.16,Local Sand 40/70,Local Sand 50/140,,1,0.039
Kamilla_E_,10,"4,143.48","4,145.54","53,260","26,540",242.05,50,"56,630",6.43,Local Sand 40/70,Local Sand 50/140,,1,0.033
Kamilla_E_,11,"4,084.71","4,086.77","56,260","26,540",238.13,50,"56,550",6.57,Local Sand 40/70,Local Sand 50/140,,1,0.037
Kamilla_E_,12,"4,026.29","4,028.35","56,870","26,540",236.66,50,"56,560",6.4,Local Sand 40/70,Local Sand 50/140,,1,0.008
Kamilla_E_,13,"3,967.93","3,969.99","56,940","26,540",234.68,50,"54,650",5.97,Local Sand 40/70,Local Sand 50/140,,1,0.003
Kamilla_E_,14,"3,910.17","3,912.23","49,590","26,540",225.6,50,"53,290",4.75,Local Sand 40/70,Local Sand 50/140,,1,0.048
Kamilla_E_,15,"3,866.67","3,868.73","50,700","26,540",223.13,50,"53,250",5.71,Local Sand 40/70,Local Sand 50/140,,1,0.036
Kamilla_E_,16,"3,808.87","3,810.93","48,410","26,540",273.2,50,"52,610",6.29,Local Sand 40/70,Local Sand 50/140,,1,0.041
Kamilla_E_,17,"3,751.49","3,753.55","48,840","26,540",228.41,50,"50,270",4.8,Local Sand 40/70,Local Sand 50/140,,1,0.022
Kamilla_E_,18,"3,693.92","3,695.98","58,880","26,540",225.9,50,"53,130",4.13,Local Sand 40/70,Local Sand 50/140,,1,0.009
Kamilla_E_,19,"3,636.47","3,638.53","51,330","26,540",222.27,50,"52,180",5.33,Local Sand 40/70,Local Sand 50/140,,1,0.01
Kamilla_E_,20,"3,578.91","3,580.97","47,080","26,540",232.13,50,"51,970",6.05,Local Sand 40/70,Local Sand 50/140,,1,0.036
Kamilla_E_,21,"3,535.43","3,537.49","51,880","26,540",233.71,50,"52,110",6.25,Local Sand 40/70,Local Sand 50/140,,1,0.024
Kamilla_E_,22,"3,477.76","3,479.82","57,460","26,540",221.17,50,"52,860",6.31,Local Sand 40/70,Local Sand 50/140,,1,0.032
Kamilla_E_,23,"3,420.29","3,422.35","49,800","26,540",213.53,50,"51,210",6.12,Local Sand 40/70,Local Sand 50/140,,1,0.064
Kamilla_E_,24,"3,376.90","3,378.96","49,290","26,540",294.72,50,"48,170",5.89,Local Sand 40/70,Local Sand 50/140,,1,0.002
Kamilla_E_,25,"3,319.27","3,321.33","54,460","26,540",209.55,50,"52,020",6.02,Local Sand 40/70,Local Sand 50/140,,1,0.055
Kamilla_E_,26,"3,261.32","3,263.38","55,130","26,540",209.29,50,"51,640",6.62,Local Sand 40/70,Local Sand 50/140,,1,0.041
Kamilla_E_,27,"3,203.73","3,205.79","57,750","26,540",233.52,50,"52,780",7.71,Local Sand 40/70,Local Sand 50/140,,1,0.034
Kamilla_E_,28,"3,145.95","3,148.01","54,170","26,540",246.8,50,"53,480",7.52,Local Sand 40/70,Local Sand 50/140,,1,0.024
Kamilla_E_,29,"3,082.41","3,085.29","49,190","26,540",249.87,50,"54,700",4.3,Local Sand 40/70,Local Sand 50/140,,1,0.014
Kamilla_E_,30,"3,028.22","3,031.10","36,530","26,540",224.13,50,"55,760",3.9,Local Sand 40/70,Local Sand 50/140,,1,0.084
Kamilla_E_,31,"2,973.92","2,976.80","35,810","26,540",204.48,50,"55,570",4.2,Local Sand 40/70,Local Sand 50/140,,1,0.004
Kamilla_E_,32,"2,920.02","2,922.90","30,390","26,540",221.48,50,"55,890",4.55,Local Sand 40/70,Local Sand 50/140,,1,0.024
Kamilla_E_,33,"2,865.62","2,868.50","34,990","26,540",216.25,50,"55,290",4.11,Local Sand 40/70,Local Sand 50/140,,1,0.025
Kamilla_E_,34,"2,811.75","2,814.63","34,960","26,540",211.46,50,"54,850",4.6,Local Sand 40/70,Local Sand 50/140,,1,0.018
Kamilla_E_,35,"2,757.01","2,759.89","36,010","26,540",210.96,50,"55,870",4.52,Local Sand 40/70,Local Sand 50/140,,1,0.019
Kamilla_E_,36,"2,702.72","2,705.60","32,850","26,540",214.97,50,"55,850",4.31,Local Sand 40/70,Local Sand 50/140,,1,0.048
Kamilla_E_,37,"2,648.41","2,651.29","26,990","26,540",218.95,50,"53,720",4.55,Local Sand 40/70,Local Sand 50/140,,1,0.009
Kamilla_E_,38,"2,594.34","2,597.22","33,260","26,540",208.26,50,"55,130",4.58,Local Sand 40/70,Local Sand 50/140,,1,0.053
Kamilla_E_,39,"2,540.26","2,543.14","36,240","26,540",209.12,50,"54,610",3.97,Local Sand 40/70,Local Sand 50/140,,1,0.148
Kamilla_E_,40,"2,485.81","2,488.69","55,480","26,540",210.88,50,"51,960",3.79,Local Sand 40/70,Local Sand 50/140,,1,0.231
Kamilla_E_A,1,"5,578.63","5,580.69","40,150","25,050",427.68,50,"53,400",4.32,Local Sand 40/70,Local Sand 50/140,,1,0.005
Kamilla_E_A,2,"5,520.60","5,522.66","50,470","25,050",351.31,50,"54,320",4.57,Local Sand 40/70,Local Sand 50/140,,1,0.004
Kamilla_E_A,3,"5,462.54","5,464.60","50,290","25,050",332.15,50,"55,240",4.88,Local Sand 40/70,Local Sand 50/140,,1,0.003
Kamilla_E_A,4,"5,404.97","5,407.03","48,070","25,050",313.04,50,"55,100",5.33,Local Sand 40/70,Local Sand 50/140,,1,0.012
Kamilla_E_A,5,"5,347.27","5,349.33","43,670","25,050",342.2,50,"55,370",5.15,Local Sand 40/70,Local Sand 50/140,,1,0.008
Kamilla_E_A,6,"5,289.70","5,291.76","53,620","25,050",383.71,50,"49,200",3.58,Local Sand 40/70,Local Sand 50/140,,1,0.044
Kamilla_E_A,7,"5,231.89","5,233.95","59,300","25,050",278.47,50,"54,440",4.39,Local Sand 40/70,Local Sand 50/140,,1,0.143
Kamilla_E_A,8,"5,174.93","5,176.99","57,830","25,050",282.49,50,"54,660",3.58,Local Sand 40/70,Local Sand 50/140,,1,0
Kamilla_E_A,9,"5,117.25","5,119.31","52,680","25,050",282.11,50,"52,500",4.46,Local Sand 40/70,Local Sand 50/140,,1,0.07
Kamilla_E_A,10,"5,059.63","5,061.69","53,800","25,050",284.23,50,"53,940",4.74,Local Sand 40/70,Local Sand 50/140,,1,0.009
Kamilla_E_A,11,"5,002.50","5,004.56","52,180","25,050",265.77,50,"55,400",5.12,Local Sand 40/70,Local Sand 50/140,,1,0.005
Kamilla_E_A,12,"4,944.97","4,947.03","54,840","25,050",258.1,50,"54,140",5.1,Local Sand 40/70,Local Sand 50/140,,1,0.003
Kamilla_E_A,13,"4,873.60","4,875.66","55,740","25,050",241.47,50,"54,960",4.92,Local Sand 40/70,Local Sand 50/140,,1,0.002
Kamilla_E_A,14,"4,816.09","4,818.15","49,400","25,050",246.41,50,"54,860",5.22,Local Sand 40/70,Local Sand 50/140,,1,0.01
Kamilla_E_A,15,"4,757.88","4,759.94","48,490","25,050",248.65,50,"55,120",5.24,Local Sand 40/70,Local Sand 50/140,,1,0.014
Kamilla_E_A,16,"4,699.03","4,701.09","49,140","25,050",240.32,50,"53,910",5.2,Local Sand 40/70,Local Sand 50/140,,1,0.014
Kamilla_E_A,17,"4,640.72","4,642.78","52,520","25,050",237.87,50,"53,660",4.74,Local Sand 40/70,Local Sand 50/140,,1,0.002
Kamilla_E_A,18,"4,582.05","4,584.11","55,650","25,050",243.08,50,"54,100",4.85,Local Sand 40/70,Local Sand 50/140,,1,0.021
Kamilla_E_A,19,"4,523.43","4,525.49","44,060","25,050",249.15,50,"54,320",5.38,Local Sand 40/70,Local Sand 50/140,,1,0.02
Kamilla_E_A,20,"4,466.13","4,468.19","51,580","25,050",249.54,50,"51,100",4.27,Local Sand 40/70,Local Sand 50/140,,1,0
Kamilla_E_A,21,"4,407.75","4,409.81","54,140","25,050",245.02,50,"52,890",3.77,Local Sand 40/70,Local Sand 50/140,,1,0.009
Kamilla_E_A,22,"4,349.05","4,351.11","54,640","25,050",236.51,50,"50,950",3.85,Local Sand 40/70,Local Sand 50/140,,1,0.011
Kamilla_E_A,23,"4,290.36","4,292.42","55,640","25,050",268.46,50,"50,830",4.26,Local Sand 40/70,Local Sand 50/140,,1,0.006
Kamilla_E_A,24,"4,231.97","4,234.03","52,120","25,050",246.47,50,"50,320",3.66,Local Sand 40/70,Local Sand 50/140,,1,0.031
Kamilla_E_A,25,"4,173.44","4,175.50","52,080","25,050",226.25,50,"51,220",4.02,Local Sand 40/70,Local Sand 50/140,,1,0.011
Kamilla_E_A,26,"4,114.90","4,116.96","57,760","25,050",225.65,50,"50,960",4.02,Local Sand 40/70,Local Sand 50/140,,1,0.118
Kamilla_E_A,27,"4,070.54","4,072.60","51,860","25,050",272.81,50,"44,910",4.56,Local Sand 40/70,Local Sand 50/140,,1,0.059
Kamilla_E_A,28,"4,012.05","4,014.11","56,760","25,050",259.89,50,"48,120",4.38,Local Sand 40/70,Local Sand 50/140,,1,0.027
Kamilla_E_A,29,"3,947.88","3,950.76","57,880","25,050",258.38,50,"55,000",3.19,Local Sand 40/70,Local Sand 50/140,,1,0.019
Kamilla_E_A,30,"3,893.37","3,896.25","55,930","25,050",223.38,50,"54,480",2.8,Local Sand 40/70,Local Sand 50/140,,1,0.018
Kamilla_E_A,31,"3,838.85","3,841.73","56,790","25,050",216.55,50,"55,620",3.02,Local Sand 40/70,Local Sand 50/140,,1,0.022
Kamilla_E_A,32,"3,798.63","3,801.51","52,060","25,050",210.6,50,"55,250",3.06,Local Sand 40/70,Local Sand 50/140,,1,0.008
Kamilla_E_A,33,"3,744.26","3,747.14","56,480","25,050",206.37,50,"56,010",3.1,Local Sand 40/70,Local Sand 50/140,,1,0.016
Kamilla_E_A,34,"3,689.91","3,692.79","50,700","25,050",211.61,50,"55,180",3.17,Local Sand 40/70,Local Sand 50/140,,1,0.026
Kamilla_E_A,35,"3,635.58","3,638.46","54,560","25,050",200.11,50,"56,380",2.98,Local Sand 40/70,Local Sand 50/140,,1,0.073
Kamilla_E_A,36,"3,581.17","3,584.05","54,550","25,050",204.98,50,"57,000",3.17,Local Sand 40/70,Local Sand 50/140,,1,0.093
Kamilla_E_A,37,"3,526.62","3,529.50","51,590","25,050",201.54,50,"55,670",2.92,Local Sand 40/70,Local Sand 50/140,,1,0.008
Kamilla_E_A,38,"3,472.17","3,475.05","44,980","25,050",199.41,50,"56,170",2.94,Local Sand 40/70,Local Sand 50/140,,1,0.074
Kamilla_E_A,39,"3,417.78","3,420.66","40,050","25,050",200.28,50,"55,870",3.12,Local Sand 40/70,Local Sand 50/140,,1,0.003
Kamilla_E_A,40,"3,363.53","3,366.41","45,110","25,050",250.61,50,"55,620",3.07,Local Sand 40/70,Local Sand 50/140,,1,0.017
Kamilla_E_A,41,"3,308.95","3,311.83","38,980","25,050",199.65,50,"55,350",2.89,Local Sand 40/70,Local Sand 50/140,,1,0.03
Kamilla_E_A,42,"3,254.35","3,257.23","56,950","25,050",198.79,50,"54,900",2.64,Local Sand 40/70,Local Sand 50/140,,1,0.091
Kamilla_E_A,43,"3,200.15","3,203.03","52,990","25,050",197.62,50,"54,910",3.02,Local Sand 40/70,Local Sand 50/140,,1,0.004
Kamilla_E_A,44,"3,145.89","3,148.77","51,860","25,050",290.08,50,"53,600",2.77,Local Sand 40/70,Local Sand 50/140,,1,0.02
Kamilla_E_A,45,"3,091.38","3,094.26","54,480","25,050",208.72,50,"53,470",2.68,Local Sand 40/70,Local Sand 50/140,,1,0.157
Kamilla_E_A,46,"3,036.91","3,039.79","54,380","25,050",211.65,50,"54,050",2.8,Local Sand 40/70,Local Sand 50/140,,1,0.019
Kamilla_E_A,47,"2,971.19","2,974.07","54,010","25,050",210.91,50,"54,100",2.86,Local Sand 40/70,Local Sand 50/140,,1,0.027
Kamilla_E_A,48,"2,916.86","2,919.74","56,280","25,050",205.12,50,"52,700",2.97,Local Sand 40/70,Local Sand 50/140,,1,0.03
Kamilla_E_A,49,"2,862.58","2,865.46","36,720","25,050",201.86,50,"56,340",3.26,Local Sand 40/70,Local Sand 50/140,,1,0.024
Kamilla_E_A,50,"2,808.44","2,811.32","37,930","25,050",203.61,50,"55,540",3.6,Local Sand 40/70,Local Sand 50/140,,1,0.014
Kamilla_E_A,51,"2,754.16","2,757.04","37,260","25,050",200.03,50,"55,800",3.54,Local Sand 40/70,Local Sand 50/140,,1,0.053
Kamilla_E_A,52,"2,699.85","2,702.73","35,490","25,050",199.83,50,"55,680",3.6,Local Sand 40/70,Local Sand 50/140,,1,0.009
Kamilla_E_A,53,"2,645.76","2,648.64","36,170","25,050",199.36,50,"55,180",3.68,Local Sand 40/70,Local Sand 50/140,,1,0.005
Kamilla_E_A,54,"2,591.23","2,594.11","38,660","25,050",193.52,50,"56,050",3.77,Local Sand 40/70,Local Sand 50/140,,1,0.012
Kamilla_E_A,55,"2,537.02","2,539.90","38,800","25,050",199.84,50,"56,020",3.63,Local Sand 40/70,Local Sand 50/140,,1,0.007
Kamilla_E_A,56,"2,482.60","2,485.48","25,900","25,050",194.15,50,"56,240",3.86,Local Sand 40/70,Local Sand 50/140,,1,0.309
Kamilla_E_B,1,"5,526.08","5,528.14","40,660","26,320",576.46,50,"51,430",4.98,Local Sand 40/70,Local Sand 50/140,,1,0.047
Kamilla_E_B,2,"5,468.23","5,470.29","53,990","26,320",444.26,50,"47,050",4.06,Local Sand 40/70,Local Sand 50/140,,1,0.094
Kamilla_E_B,3,"5,410.28","5,412.34","61,010","26,320",349.61,50,"54,690",5.22,Local Sand 40/70,Local Sand 50/140,,1,0.022
Kamilla_E_B,4,"5,352.62","5,354.68","56,240","26,320",304.14,50,"55,080",5.12,Local Sand 40/70,Local Sand 50/140,,1,0.119
Kamilla_E_B,5,"5,295.08","5,297.14","55,970","26,320",292.2,50,"55,820",5.23,Local Sand 40/70,Local Sand 50/140,,1,0.046
Kamilla_E_B,6,"5,237.59","5,239.65","52,190","26,320",319.03,50,"54,410",5.95,Local Sand 40/70,Local Sand 50/140,,1,0.034
Kamilla_E_B,7,"5,180.08","5,182.14","51,070","26,320",265.3,50,"55,410",5.88,Local Sand 40/70,Local Sand 50/140,,1,0.001
Kamilla_E_B,8,"5,122.79","5,124.85","44,080","26,320",321.38,50,"54,550",6.27,Local Sand 40/70,Local Sand 50/140,,1,0.021
Kamilla_E_B,9,"5,064.81","5,066.87","52,690","26,320",253.49,50,"54,820",6.49,Local Sand 40/70,Local Sand 50/140,,1,0.009
Kamilla_E_B,10,"5,007.11","5,009.17","46,780","26,320",245.78,50,"55,030",6.78,Local Sand 40/70,Local Sand 50/140,,1,0.005
Kamilla_E_B,11,"4,949.34","4,951.40","61,090","26,320",232.3,50,"54,590",6.22,Local Sand 40/70,Local Sand 50/140,,1,0.01
Kamilla_E_B,12,"4,878.00","4,880.06","55,200","26,320",235.56,50,"54,320",5.89,Local Sand 40/70,Local Sand 50/140,,1,0.022
Kamilla_E_B,13,"4,820.31","4,822.37","50,660","26,320",228.79,50,"53,380",6.78,Local Sand 40/70,Local Sand 50/140,,1,0.002
Kamilla_E_B,14,"4,762.34","4,764.40","51,440","26,320",239.91,50,"54,850",6.43,Local Sand 40/70,Local Sand 50/140,,1,0.019
Kamilla_E_B,15,"4,704.65","4,706.71","51,700","26,320",224.41,50,"55,290",6.23,Local Sand 40/70,Local Sand 50/140,,1,0.025
Kamilla_E_B,16,"4,647.15","4,649.21","51,910","26,320",220.38,50,"55,750",6.7,Local Sand 40/70,Local Sand 50/140,,1,0.069
Kamilla_E_B,17,"4,589.60","4,591.66","52,390","26,320",213.64,50,"56,030",6.23,Local Sand 40/70,Local Sand 50/140,,1,0.046
Kamilla_E_B,18,"4,532.04","4,534.10","49,970","26,320",214.4,50,"56,160",6.19,Local Sand 40/70,Local Sand 50/140,,1,0.011
Kamilla_E_B,19,"4,474.82","4,476.88","51,800","26,320",207.42,50,"55,920",6.84,Local Sand 40/70,Local Sand 50/140,,1,0.002
Kamilla_E_B,20,"4,431.46","4,433.52","51,250","26,320",247.57,50,"56,160",6.79,Local Sand 40/70,Local Sand 50/140,,1,0.001
Kamilla_E_B,21,"4,373.52","4,375.58","47,940","26,320",220.85,50,"55,880",6.5,Local Sand 40/70,Local Sand 50/140,,1,0.017
Kamilla_E_B,22,"4,315.49","4,317.55","53,450","26,320",318.14,50,"52,780",5.63,Local Sand 40/70,Local Sand 50/140,,1,0.014
Kamilla_E_B,23,"4,257.22","4,259.28","48,790","26,320",240.41,50,"54,340",5.91,Local Sand 40/70,Local Sand 50/140,,1,0.018
Kamilla_E_B,24,"4,200.52","4,202.58","56,420","26,320",247.21,50,"55,830",6.28,Local Sand 40/70,Local Sand 50/140,,1,0.047
Kamilla_E_B,25,"4,142.13","4,144.19","48,920","26,320",216.58,50,"55,340",6.77,Local Sand 40/70,Local Sand 50/140,,1,0.028
Kamilla_E_B,26,"4,083.50","4,085.56","37,700","26,320",217.31,50,"51,350",6.62,Local Sand 40/70,Local Sand 50/140,,1,0.025
Kamilla_E_B,27,"4,041.88","4,043.94","60,560","26,320",216.92,50,"54,040",6.36,Local Sand 40/70,Local Sand 50/140,,1,0.057
Kamilla_E_B,28,"3,983.55","3,985.61","58,070","26,320",257.19,50,"54,340",5.97,Local Sand 40/70,Local Sand 50/140,,1,0.132
Kamilla_E_B,29,"3,919.16","3,922.04","55,480","26,320",281.08,50,"51,640",2.82,Local Sand 40/70,Local Sand 50/140,,1,0.032
Kamilla_E_B,30,"3,878.65","3,881.53","52,570","26,320",268.95,50,"51,220",2.65,Local Sand 40/70,Local Sand 50/140,,1,0.011
Kamilla_E_B,31,"3,823.78","3,826.66","51,750","26,320",232.32,50,"53,270",2.64,Local Sand 40/70,Local Sand 50/140,,1,0.088
Kamilla_E_B,32,"3,769.05","3,771.93","55,020","26,320",228.84,50,"53,090",3.18,Local Sand 40/70,Local Sand 50/140,,1,0.176
Kamilla_E_B,33,"3,703.91","3,706.79","51,990","26,320",229.98,50,"57,100",3.8,Local Sand 40/70,Local Sand 50/140,,1,0.07
Kamilla_E_B,34,"3,664.17","3,667.05","53,690","26,320",217.61,50,"56,490",3.4,Local Sand 40/70,Local Sand 50/140,,1,0.131
Kamilla_E_B,35,"3,609.45","3,612.33","55,400","26,320",217.2,50,"57,140",3.51,Local Sand 40/70,Local Sand 50/140,,1,0.038
Kamilla_E_B,36,"3,555.25","3,558.13","53,580","26,320",218.39,50,"56,080",3.6,Local Sand 40/70,Local Sand 50/140,,1,0.046
Kamilla_E_B,37,"3,500.24","3,503.12","52,080","26,320",211.63,50,"56,210",3.61,Local Sand 40/70,Local Sand 50/140,,1,0.023
Kamilla_E_B,38,"3,445.35","3,448.23","53,670","26,320",200.92,50,"56,830",3.59,Local Sand 40/70,Local Sand 50/140,,1,0.029
Kamilla_E_B,39,"3,390.64","3,393.52","54,380","26,320",194.16,50,"56,970",3.65,Local Sand 40/70,Local Sand 50/140,,1,0.111
Kamilla_E_B,40,"3,336.22","3,339.10","55,910","26,320",194.11,50,"56,900",3.64,Local Sand 40/70,Local Sand 50/140,,1,0.018
Kamilla_E_B,41,"3,281.80","3,284.68","52,780","26,320",198.5,50,"56,680",3.54,Local Sand 40/70,Local Sand 50/140,,1,0.011
Kamilla_E_B,42,"3,227.32","3,230.20","52,690","26,320",208.42,50,"53,870",3.32,Local Sand 40/70,Local Sand 50/140,,1,0.004
Kamilla_E_B,43,"3,172.63","3,175.51","52,540","26,320",203.1,50,"54,070",3.87,Local Sand 40/70,Local Sand 50/140,,1,0.075
Kamilla_E_B,44,"3,118.54","3,121.42","54,640","26,320",197.61,50,"53,590",3.83,Local Sand 40/70,Local Sand 50/140,,1,0.087
Kamilla_E_B,45,"3,064.30","3,067.18","55,910","26,320",193.43,50,"53,260",3.76,Local Sand 40/70,Local Sand 50/140,,1,0.026
Kamilla_E_B,46,"3,009.41","3,012.29","56,900","26,320",190,50,"53,560",3.51,Local Sand 40/70,Local Sand 50/140,,1,0.044
